id,idn,year,ed0exp,ed1exp,ed2exp,ed3exp,ed4exp,ed56exp,edexp,ed0ex,ed1ex,ed2ex,ed3ex,ed4ex,ed56ex,edex,ednosch,ed1,ed2,ed3,aveyrsed,mednosch,med1,med2,med3,maveyrsed,fednosch,fed1,fed2,fed3,faveyrsed,ginitot2599
NET,14,1998,0.35027807,1.2278278,1.0377301,0.89317672,0.00322181,1.4270808,4.9393154,0.3588785,1.2571685,1.1922058,1.3536106,0.00625094,1.8284145,5.9965289,,,,,,,,,,,,,,,,
NET,14,1999,0.34460309,1.2158114,1.0784015,0.84213846,0.004316,1.4099554,4.895226,0.35281202,1.2446056,1.2348164,1.3027812,0.0086515,1.8140125,5.9576792,,,,,,,,,,,,,,,,
NET,14,2000,0.35138972,1.2399445,1.1131861,0.85985068,0.004979,1.3892704,4.9586204,0.35915836,1.2675372,1.2793982,1.3086809,0.00963327,1.7833751,6.007783,3.94,11.12,62.7,22.24,10.81,3.7,9.4029409,61.506434,25.380962,11.14,4.18,12.76,63.84,19.24,10.48,0.16677999
NET,14,2001,0.37268875,1.3114448,1.1764509,0.83537167,0.00511032,1.3570421,5.0581086,0.38015071,1.3377879,1.3429876,1.2924622,0.00997532,1.7550713,6.118435,,,,,,,,,,,,,,,,
NET,14,2002,0.39953219,1.4010423,1.20144,0.83193473,0.0057068,1.3373487,5.1770048,0.40713447,1.4260047,1.3853382,1.3158461,0.01117387,1.7642469,6.3097443,,,,,,,,,,,,,,,,
NET,14,2003,0.42937717,1.4843192,1.1968408,0.88336603,0.00644269,1.4190966,5.4194425,0.43706077,1.5090946,1.3879415,1.3931741,0.01234085,1.8632283,6.6028401,,,,,,,,,,,,,,,,
NET,14,2004,0.42153636,1.4357712,1.2125718,0.92738901,0.00776449,1.4506809,5.4557137,0.42940958,1.4608105,1.4051355,1.4818949,0.01415182,1.8940789,6.6854812,,,,,,,,,,,,,,,,
NET,14,2005,0.42420356,1.4208575,1.2140775,0.94663893,0.00873996,1.4678465,5.4823639,0.4319565,1.4455516,1.3876317,1.4466651,0.0149154,1.9528807,6.6796012,3.73,10.58,60.38,25.1,10.99,3.55,8.5828709,58.975769,28.324531,11.31,3.91,12.5,61.73,22,10.67,0.1772
NET,14,2006,0.40566736,1.3731156,1.1584385,1.0105402,0.00884831,1.5013198,5.4579353,0.41316807,1.3973855,1.3340886,1.4911295,0.01442571,1.9711319,6.6213404,,,,,,,,,,,,,,,,
NET,14,2007,0.38290196,1.3142663,1.1522912,0.99289403,0.00773384,1.4418292,5.2919218,0.39067777,1.3374941,1.3217273,1.4732385,0.01289848,1.925815,6.4618616,,,,,,,,,,,,,,,,
NET,14,2008,0.38547405,1.3445022,1.1672013,1.050158,0.00700443,1.5206626,5.4750076,0.39326909,1.3677594,1.3317465,1.5397448,0.0117632,2.0231681,6.6674595,,,,,,,,,,,,,,,,
NET,14,2009,0.41375132,1.477567,1.2710398,1.1433751,0.00627862,1.6302025,5.9422178,0.42104544,1.5015259,1.4060265,1.6543032,0.01066629,2.1952692,7.1888452,,,,,,,,,,,,,,,,
NET,14,2010,0.41017209,1.4495593,1.2696605,1.1560585,0.00480784,1.6724704,5.962732,0.43732474,1.4786324,1.418435,1.6952452,0.00833427,2.2661646,7.3041481,3.47,8.87,62.85,24.79,11.17,3.26,7.6242638,61.915698,27.188042,11.43,3.68,10.07,63.75,22.48,10.91,0.14820001
NET,14,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NET,14,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1960,,,,,,,,,,,,,,,1.07,43.76,50.63,4.57,9.96,1.1,43.384663,49.11851,6.4568269,10.03,1.04,44.13,52.12,2.71,9.89,0.24403
NZL,15,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1965,,,,,,,,,,,,,,,0.9,39.9,54.3,4.9,10.22,0.9,39.487273,52.649091,6.9636364,10.3,0.9,40.3,55.9,2.9,10.14,0.22934
NZL,15,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1970,,,,,,,,,,,,,,,0.91,32.18,55.05,11.89,10.9,0.92,30.365535,53.996776,14.809829,11.1,0.9,33.92,56.06,9.09,10.7,0.21927001
NZL,15,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1975,,,,,,,,,,,,,,,0.79,22.01,57.1,20.1,11.76,0.78,18.867059,56.364194,23.989258,12.05,0.8,25,57.8,16.4,11.47,0.2059
NZL,15,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1980,,,,,,,,,,,,,,,1.21,27.64,44.7,26.46,11.62,1.21,24.410156,42.846811,31.553622,11.94,1.21,30.69,46.45,21.65,11.3,0.22346
NZL,15,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1985,,,,,,,,,,,,,,,0.52,32.18,34.1,33.22,11.71,0.52,28.988581,31.153256,39.358163,12.05,0.52,35.18,36.87,27.45,11.37,0.22806001
NZL,15,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1990,,,,,,,,,,,,,,,0.1,36.71,24.12,39.07,11.74,0.1,33.781417,20.400486,45.718097,12.08,0.1,39.45,27.6,32.85,11.4,0.23344
NZL,15,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1995,,,,,,,,,,,,,,,0.1,34.3,25.72,39.88,11.93,0.1,32.044941,21.983045,45.872015,12.2,0.1,36.4,29.2,34.3,11.66,0.22439
NZL,15,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,1997,0.21421456,1.8732753,1.3067166,1.560566,0.0274395,1.7575556,6.8906362,0.21421456,,,,0.0274395,,,,,,,,,,,,,,,,,,
NZL,15,1998,0.22262408,1.8864305,1.2973689,1.421882,0.03790068,1.7330304,6.7597271,0.22262408,,,,0.03790068,,,,,,,,,,,,,,,,,,
NZL,15,1999,0.20187824,1.8724087,1.302745,1.2851606,0.08980162,1.1456659,5.9963581,0.20187824,,,,0.08980162,,,,,,,,,,,,,,,,,,
NZL,15,2000,0.18856317,1.8564201,1.2204759,1.4651398,0.18603739,1.6503986,6.6906256,0.18856317,,,,0.18603739,,,0.1,32.22,25.67,42,12.04,0.1,30.569776,22.478839,46.819527,12.23,0.1,33.73,28.59,37.59,11.85,0.22251999
NZL,15,2001,0.17569965,1.727706,1.1783603,1.3709791,0.24926439,1.7112063,6.5280988,0.17569965,,,,0.24926439,,,,,,,,,,,,,,,,,,
NZL,15,2002,0.19929785,1.6740923,1.1717169,1.4841996,0.28268602,1.6292782,6.5519719,0.3183042,1.77828,1.2843718,1.6945945,0.35932218,2.1747428,7.7203165,,,,,,,,,,,,,,,,
NZL,15,2003,0.1908265,1.6749739,1.1942323,1.5697595,0.27057342,1.614949,6.6256338,0.30147658,1.7675215,1.2898286,1.7762665,0.34377216,2.1879777,7.7771832,,,,,,,,,,,,,,,,
NZL,15,2004,0.20804681,1.6430772,1.1911306,1.5283755,0.23254728,1.4772238,6.3830795,0.34603872,1.7727422,1.3464209,1.8245451,0.26574295,2.0275405,7.6857284,,,,,,,,,,,,,,,,
NZL,15,2005,0.22481916,1.4756109,1.1230184,1.4258642,0.1858339,1.4905386,6.040374,0.34658272,1.6010674,1.27044,1.7869698,0.25250119,2.0789732,7.4512357,0.1,30.08,24.86,44.96,12.23,0.1,28.86115,22.041409,48.997441,12.35,0.1,31.2,27.45,41.25,12.11,0.21973
NZL,15,2006,0.2376332,1.4479914,1.0898281,1.3371314,0.1922232,1.6290977,6.0368972,0.3627938,1.5653909,1.2387757,1.5884606,0.26304478,2.180338,7.3018019,,,,,,,,,,,,,,,,
NZL,15,2007,0.34382107,1.2629231,0.94865865,1.2353198,0.21256389,1.6323778,5.6448819,0.37998359,1.3784117,1.1011876,1.4764197,0.27662604,2.1480573,6.7699145,,,,,,,,,,,,,,,,
NZL,15,2008,0.44405859,1.4535266,1.1066813,1.2736398,0.23250563,1.9080346,6.4184573,0.48466516,1.5887543,1.2425341,1.5831766,0.33750608,2.3770122,7.6136755,,,,,,,,,,,,,,,,
NZL,15,2009,0.48326936,1.7693998,1.3297136,1.470974,0.25147749,1.9380135,7.2428636,0.58305525,1.8959479,1.459547,1.7861408,0.36631646,2.4589768,8.5500162,,,,,,,,,,,,,,,,
NZL,15,2010,0.52684982,1.7251024,1.3008854,1.4274015,0.21410389,1.9611882,7.1555414,0.6210245,1.8499402,1.4276551,1.7316083,0.32315119,2.4941027,8.4474971,0.1,27.44,23.46,49,12.5,0.1,26.556153,21.519847,51.824,12.55,0.1,28.26,25.26,46.38,12.45,0.22939999
NZL,15,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,15,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1960,,,,,,,,,,,,,,,1.94,81.95,14.27,1.86,7.59,1.92,78.932937,15.80463,3.3841908,7.79,1.96,84.84,12.8,0.4,7.39,0.09045
NOR,16,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1965,,,,,,,,,,,,,,,1.22,77.19,17.37,4.24,7.97,1.18,72.778787,19.727537,6.3251103,8.24,1.26,81.4,15.12,2.25,7.7,0.11107
NOR,16,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1970,,,,,,,,,,,,,,,0.6,71.3,20.7,7.4,8.46,0.6,65.280516,23.868149,10.251335,8.84,0.6,77,17.7,4.7,8.08,0.13232
NOR,16,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1975,,,,,,,,,,,,,,,1.8,65.9,23.2,9.1,8.66,2,59.672222,26.155556,12.161111,9.04,1.6,71.8,20.4,6.2,8.28,0.15693
NOR,16,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1980,,,,,,,,,,,,,,,1.8,60,26.2,11.9,9.07,2,53.964976,28.741063,15.182206,9.47,1.6,65.7,23.8,8.8,8.67,0.17549001
NOR,16,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1985,,,,,,,,,,,,,,,0.9,45.59,38.77,14.72,9.98,1,40.77347,40.785729,17.404102,10.33,0.8,50.13,36.87,12.19,9.63,0.17867
NOR,16,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1990,,,,,,,,,,,,,,,0.07,33.88,47.7,18.34,10.84,0.05,30.135597,49.295626,20.488777,11.13,0.09,37.4,46.2,16.32,10.55,0.16978
NOR,16,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1995,,,,,,,,,,,,,,,0.22,27.62,51.67,20.49,11.14,0.2,24.309126,53.700951,21.791078,11.4,0.24,30.75,49.75,19.26,10.88,0.16532999
NOR,16,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,1997,0.5571068,2.9041928,,1.5927804,,1.973954,7.4957,0.5571068,2.9041928,,1.6177095,,2.063663,7.6226685,,,,,,,,,,,,,,,,
NOR,16,1998,0.56701393,2.8732155,,1.6447438,,1.9577151,7.5080676,0.56701393,2.8732155,,1.6692097,,2.0457575,7.6326774,,,,,,,,,,,,,,,,
NOR,16,1999,0.77368581,2.658764,,1.4487765,,1.9265962,7.1083644,0.77368581,2.658764,,1.4712687,,2.0075361,7.2229218,,,,,,,,,,,,,,,,
NOR,16,2000,0.71912625,2.4603002,,1.3571044,,1.6716377,6.5809638,0.71912625,2.4603002,,1.3759399,,1.7193004,6.6567786,0.31,22.03,53.21,24.45,11.52,0.28,19.198161,55.758656,24.775137,11.72,0.34,24.73,50.78,24.14,11.32,0.15913001
NOR,16,2001,,3.3208687,,1.4198832,,1.8374806,6.9524955,,3.3208687,,1.4198832,,,,,,,,,,,,,,,,,,,
NOR,16,2002,0.83462387,1.9297112,0.87103302,1.6389013,,2.0837861,7.5766801,,1.9297112,,1.6389013,,,,,,,,,,,,,,,,,,,
NOR,16,2003,0.2876584,2.0099786,0.95459681,1.7661087,,2.2937431,7.5475458,0.34012665,2.0099786,,1.7661087,,2.3439252,7.6501962,,,,,,,,,,,,,,,,
NOR,16,2004,0.2925927,1.8745536,0.88621027,1.7191804,,2.3826857,7.4240478,0.33894679,1.8745536,,1.7191804,,,7.4704018,,,,,,,,,,,,,,,,
NOR,16,2005,0.28561846,1.7451722,0.821259,1.5051761,,2.2569729,6.9739911,0.3274377,1.7451722,,1.5051761,,,7.0158103,0.28,0.19,71.32,28.21,12.71,0.25,0.1587767,72.912388,26.690466,12.72,0.31,0.22,69.79,29.67,12.7,0.12802
NOR,16,2006,0.2992616,1.6631825,0.7790853,1.5006871,,2.0462665,6.4867129,0.33078213,1.6631825,,1.5006871,,2.0828127,6.5547796,,,,,,,,,,,,,,,,
NOR,16,2007,0.2860376,1.6647351,0.77980615,1.5487905,,2.1271264,6.6268782,0.34626882,1.6647351,,1.5487905,,2.1644132,6.7243962,,,,,,,,,,,,,,,,
NOR,16,2008,0.29541227,1.6137417,0.76290063,1.4654789,,2.0474907,6.4010471,0.35201183,1.6137417,,1.4654789,,2.0842106,6.4943666,,,,,,,,,,,,,,,,
NOR,16,2009,0.349614,1.9072867,0.90167653,1.66927,,2.227617,7.3169852,0.41406281,1.9072867,,1.66927,,2.2815931,7.4354101,,,,,,,,,,,,,,,,
NOR,16,2010,0.33662859,1.8476704,0.86948613,1.5785348,,2.0527293,6.9288244,0.39776857,1.8476704,,1.5785348,,2.1061926,7.0434277,0.25,0.52,71.14,28.05,12.63,0.23,0.64452546,73.142784,25.901936,12.58,0.27,0.4,69.21,30.12,12.68,0.15419
NOR,16,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,16,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1960,,,,,,,,,,,,,,,45.1,50.4,3.5,1.1,2.77,37.7,57.299236,4.5524259,1.9185535,3.33,52.5,44.5,2.6,0.4,2.21,0.61216998
POR,17,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1965,,,,,,,,,,,,,,,44.66,48.74,5.19,1.38,3.09,37.15,55.331964,6.7185714,2.1920536,3.6,52.17,43.22,3.91,0.7,2.58,0.61509001
POR,17,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1970,,,,,,,,,,,,,,,44.2,47.3,6.8,1.6,3.4,36,54.325706,8.8953861,2.462806,4.11,52.4,41.6,5.1,0.9,2.69,0.60742003
POR,17,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1975,,,,,,,,,,,,,,,34.93,54.21,8.53,2.32,4.08,27.93,59.830466,10.465938,3.4565831,4.76,41.93,49.71,6.98,1.41,3.4,0.54703999
POR,17,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1980,,,,,,,,,,,,,,,27.5,58.5,10.6,3.5,4.79,21.6,62.52873,12.140397,5.0403968,5.46,33.4,55.1,9.3,2.2,4.12,0.50432998
POR,17,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1985,,,,,,,,,,,,,,,20.96,60.71,12.85,5.49,5.55,16.02,63.57526,14.640788,6.5413656,6.15,25.9,58.23,11.3,4.58,4.95,0.47466999
POR,17,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1990,,,,,,,,,,,,,,,16.12,61.46,14.75,7.66,6.23,12.12,63.436138,16.81752,8.1740244,6.75,20.12,59.73,12.94,7.21,5.71,0.44171
POR,17,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1995,,,,,,,,,,,,,,,16.65,57.58,17.33,8.45,6.45,12.17,60.705683,19.341803,8.4159016,6.91,21.13,54.83,15.56,8.48,5.99,0.41003001
POR,17,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,1997,0.13491204,1.5422088,1.07444,1.0953108,,0.93456087,4.9203982,0.13491204,1.5562924,1.0975373,1.1160531,,0.99216973,5.0359303,,,,,,,,,,,,,,,,
POR,17,1998,0.21288318,1.4895091,1.0609034,1.0703691,,0.92873211,5.1418844,0.21288318,1.4895091,,1.0703691,,,5.1418844,,,,,,,,,,,,,,,,
POR,17,1999,0.26592135,1.5026184,1.0995387,1.1075514,,0.94955226,5.226307,0.26592135,1.5142397,1.1190219,1.1298291,,1.0743308,5.4044668,,,,,,,,,,,,,,,,
POR,17,2000,0.27480955,1.559789,1.1206768,1.1174447,,0.94439937,5.2093909,0.27480955,1.5724244,1.1413489,1.1415869,,1.0789872,5.4014275,16.04,54.14,19.91,9.9,6.78,11.42,58.210066,21.759005,9.178437,7.15,20.66,50.53,18.27,10.54,6.41,0.37698001
POR,17,2001,0.30216084,1.6335889,1.1692096,1.1187742,,0.9914688,5.3899381,0.30216084,1.6458406,1.1888807,1.1406005,,1.1309865,5.5832049,,,,,,,,,,,,,,,,
POR,17,2002,0.3172573,1.6518163,1.1591149,1.089482,,0.91881136,5.3330757,0.3172573,1.6627643,1.1761487,1.1101227,,1.0663643,5.5292511,,,,,,,,,,,,,,,,
POR,17,2003,0.38524671,1.6335068,1.1395209,1.0635686,,0.96989859,5.3771022,0.38524671,1.6533435,1.1568623,1.0838096,,1.0830986,5.5477352,,,,,,,,,,,,,,,,
POR,17,2004,0.37955965,1.6083449,1.0959565,1.022031,,0.80466136,5.1023591,0.37955965,1.6280686,1.1138049,1.0404956,,1.0172758,5.3710172,,,,,,,,,,,,,,,,
POR,17,2005,0.38549622,1.5978355,1.1041125,1.0211274,,0.94500699,5.2148492,0.38549622,1.6181442,1.1227747,1.0371709,,1.3882855,5.7131486,14.78,49.92,24.15,11.15,7.24,10.24,53.977359,26.519587,9.7975471,7.55,19.32,46.29,22.03,12.36,6.93,0.38299
POR,17,2006,0.37360884,1.5304802,1.0626811,0.98737127,,0.96717922,5.0737495,0.37360884,1.5584805,1.0770108,1.0032862,,1.4391683,5.6039897,,,,,,,,,,,,,,,,
POR,17,2007,0.36049662,1.4230991,1.0002351,1.0159332,,1.1567383,5.1006442,0.36049662,1.4444729,1.0196599,1.0382756,,1.6329513,5.6400042,,,,,,,,,,,,,,,,
POR,17,2008,0.369734,1.4095048,1.0350901,1.0234494,,0.94576735,4.8904921,0.369734,1.4352515,1.055627,1.0487542,,1.4862274,5.5025465,,,,,,,,,,,,,,,,
POR,17,2009,0.39545743,1.5645482,1.3001028,1.2988743,,1.0731878,5.7913778,0.39545743,1.6311818,1.3542559,1.3624931,,1.5200269,6.4226343,,,,,,,,,,,,,,,,
POR,17,2010,0.4077035,1.5185012,1.2414113,1.2365639,,1.1346873,5.6300646,0.4077035,1.5542863,1.278152,1.2727544,,1.6402656,6.244365,11.56,47.35,29.88,11.21,7.73,7.67,50.974863,32.252235,9.5250482,7.96,15.45,44.08,27.74,12.73,7.5,0.35027999
POR,17,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR,17,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1960,,,,,,,,,,,,,,,53.13,42.71,2.46,1.7,2.9,48.88,45.916273,3.1850935,2.5837077,3.26,57.38,39.88,1.82,0.92,2.54,0.59530997
SPA,18,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1965,,,,,,,,,,,,,,,49.52,45.26,3.17,2.04,3.18,45.16,48.338322,4.0446523,3.0282435,3.57,53.88,42.55,2.4,1.17,2.79,0.56751001
SPA,18,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1970,,,,,,,,,,,,,,,46.67,47.51,3.55,2.27,3.39,42.09,50.552671,4.5455799,3.3550702,3.81,51.25,44.79,2.66,1.3,2.97,0.54545999
SPA,18,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1975,,,,,,,,,,,,,,,39.89,45.88,9.16,5.08,4.3,35.81,47.266503,10.814858,6.611862,4.78,43.97,44.64,7.68,3.71,3.82,0.53226
SPA,18,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1980,,,,,,,,,,,,,,,35.1,44.5,13.3,7.1,4.97,31.3,44.720677,15.506768,8.8654147,5.5,38.9,44.3,11.3,5.5,4.44,0.51299
SPA,18,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1985,,,,,,,,,,,,,,,33.57,38.52,20.06,7.84,5.53,30.04,38.310668,22.5169,9.4816059,6.03,37.1,38.71,17.83,6.35,5.03,0.50194001
SPA,18,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1990,,,,,,,,,,,,,,,31.27,34.87,25.48,8.38,6.04,27.87,34.50834,28.274646,9.6732089,6.51,34.67,35.2,22.93,7.2,5.57,0.48190001
SPA,18,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPA,18,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
